_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4570
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"31/12/2008 09:27:00"
_proposicao_txtEmenta,"Acrescenta dois cargos em comissão no Quadro de Pessoal da Secretaria do Tribunal de Contas da União para provimento em Gabinete de Auditor do Tribunal de Contas da União."
_proposicao_txtExplicacaoEmenta,"Cria um cargo em comissão de Oficial de Gabinete e de Assistente para provimento no Gabinete do Auditor."
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"TRIBUNAL DE CONTAS DA UNIÃO"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,
_proposicao_autor1_txtSiglaUF,
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,1/12/2011
_proposicao_ultimoDespacho_txtDespacho,"(Emenda do Senado Federal)Às Comissões de Trabalho. de Administração e Serviço Público; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24. IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade"
_proposicao_situacao_id,1140
_proposicao_situacao_descricao,"Transformado em Norma Jurídica"
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,422442
_proposicao_nome,"PL 4567/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4567
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"23/12/2008 15:19:00"
_proposicao_txtEmenta,"Altera a Organização Judiciária do Distrito Federal e dos Territórios. estabelecida pela Lei nº 11.697. de 13 de junho de 2008."
_proposicao_txtExplicacaoEmenta,"Amplia para 40 (quarenta) o número de Desembargadores que compõem o Tribunal de Justiça do DF."
_proposicao_regime_codRegime,21
_proposicao_regime_txtRegime,"Urgência art. 155 RICD"
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"TRIBUNAL DE JUSTIÇA DO DF"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,
_proposicao_autor1_txtSiglaUF,
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"28/1/2009 12:43:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Trabalho. de Administração e Serviço Público; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Mérito e Art. 54. RICD)Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade"
_proposicao_situacao_id,1140
_proposicao_situacao_descricao,"Transformado em Norma Jurídica"
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,422452
_proposicao_nome,"PL 4569/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4569
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"23/12/2008 09:56:00"
_proposicao_txtEmenta,"""Altera  a Lei nº 8.069. de 13 de julho de 1990. que dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências. para obrigar entidades a terem. em seus quadros. pessoal capacitado para reconhecer e reportar maus-tratos de crianças e adolescentes""."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Marcelo Crivella"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PRB
_proposicao_autor1_txtSiglaUF,RJ
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"28/1/2009 12:43:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24. IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade"
_proposicao_situacao_id,1140
_proposicao_situacao_descricao,"Transformado em Norma Jurídica"
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,422450
_proposicao_nome,"PL 4568/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4568
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"23/12/2008 09:28:00"
_proposicao_txtEmenta,"Altera a Lei nº 11.350. de 5 de outubro de 2006. para caracterizar como insalubre o exercício das atividades de Agente Comunitário de Saúde e de Agente de Combate às Endemias."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Expedito Júnior"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PR
_proposicao_autor1_txtSiglaUF,RO
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,28/1/2009
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-7495/2006.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade"
_proposicao_situacao_id,923
_proposicao_situacao_descricao,Arquivada
_proposicao_situacao_orgao_codOrgaoEstado,180
_proposicao_situacao_orgao_siglaOrgaoEstado,PLEN
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,422415
_proposicao_nome,"PL 4566/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4566
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"19/12/2008 16:56:00"
_proposicao_txtEmenta,"Altera dispositivos da Lei nº 8.036. de 11 de maio de 1990. que ""Dispõe sobre o Fundo de Garantia do Tempo de Serviço e dá outras providências"".NOVA EMENTA: Dispõe sobre a remuneração das con-tas vinculadas do Fundo de Garantia do Tempo de Serviço - FGTS; estabe-lece regime de transição para o au-mento dessa remuneração; altera a Lei nº 8.036. de 11 de maio de 1990; e dá outras providências."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,21
_proposicao_regime_txtRegime,"Urgência art. 155 RICD"
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Comissão de Legislação Participativa"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,
_proposicao_autor1_txtSiglaUF,
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,30/1/2009
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Trabalho. de Administração e Serviço Público; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD)Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade"
_proposicao_situacao_id,
_proposicao_situacao_descricao,
_proposicao_situacao_orgao_codOrgaoEstado,186
_proposicao_situacao_orgao_siglaOrgaoEstado,Diversos
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,2
_proposicao_id,422067
_proposicao_nome,"PL 4564/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4564
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2008 16:54:55"
_proposicao_txtEmenta,"Altera o § 1º do art. 18 da Lei nº 8.078. de 11 de setembro de 1990. que dispõe sobre a proteção do consumidor e dá outras providências."
_proposicao_txtExplicacaoEmenta,"Reduz de 30 (trinta) para 10 (dez) dias o prazo para os fornecedores solucionarem vícios nos produtos."
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Comissão de Legislação Participativa"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,
_proposicao_autor1_txtSiglaUF,
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"30/1/2009 10:29:07"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-5998/2005.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: PrioridadeEsclareço. que em virtude desta apensação o PL 5.998/05 passará a tramitar em regime de Prioridade e será apreciado em Plenário."
_proposicao_situacao_id,925
_proposicao_situacao_descricao,"Tramitando em Conjunto"
_proposicao_situacao_orgao_codOrgaoEstado,2008
_proposicao_situacao_orgao_siglaOrgaoEstado,CDEIC
_proposicao_situacao_principal_codProposicaoPrincipal,302376
_proposicao_situacao_principal_proposicaoPrincipal,"PL 5998/2005"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,422064
_proposicao_nome,"PL 4563/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4563
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2008 16:54:23"
_proposicao_txtEmenta,"Acrescenta § 3º ao art. 112 da Lei nº 7.210. de 11 de julho de 1984. que institui a Lei de Execução Penal."
_proposicao_txtExplicacaoEmenta,"Estabelece o reínicio da contagem do prazo para a obtenção da progressão de regime no caso de cometimento de falta grave."
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Comissão de Legislação Participativa"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,
_proposicao_autor1_txtSiglaUF,
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"30/1/2009 10:29:00"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-909/2007.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade"
_proposicao_situacao_id,925
_proposicao_situacao_descricao,Prioridade
_proposicao_situacao_orgao_codOrgaoEstado,186
_proposicao_situacao_orgao_siglaOrgaoEstado,Diversos
_proposicao_situacao_principal_codProposicaoPrincipal,349673
_proposicao_situacao_principal_proposicaoPrincipal,"PL 909/2007"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,2
_proposicao_id,422058
_proposicao_nome,"PL 4562/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4562
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2008 16:52:53"
_proposicao_txtEmenta,"Acrescenta os arts. 302-A e 303-A à Lei nº 9.503. de 23 de setembro de 1997. que institui o Código de Trânsito Brasileiro."
_proposicao_txtExplicacaoEmenta,"Tipifica o homicídio culposo e a lesão corporal culposa na direção de veículo automotor. sob a influência de álcool ou substância tóxica ou entorpecente de efeitos análogos."
_proposicao_regime_codRegime,21
_proposicao_regime_txtRegime,"Urgência art. 155 RICD"
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Comissão de Legislação Participativa"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,
_proposicao_autor1_txtSiglaUF,
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"30/1/2009 10:28:54"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-2789/2008. Em consequência desta apensação. determino que o PL 2789/08 e seus apensados tramitarão em regime de prioridade.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade"
_proposicao_situacao_id,923
_proposicao_situacao_descricao,Arquivada
_proposicao_situacao_orgao_codOrgaoEstado,100293
_proposicao_situacao_orgao_siglaOrgaoEstado,ARQUIVO
_proposicao_situacao_principal_codProposicaoPrincipal,383259
_proposicao_situacao_principal_proposicaoPrincipal,"PL 2789/2008"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,421870
_proposicao_nome,"PL 4561/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4561
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2008 11:45:00"
_proposicao_txtEmenta,"Altera a Lei nº 5.917. de 10 de setembro de 1973. que ""aprova o Plano Nacional de Viação e dá outras providências"". de modo a incluir. na Relação Descritiva das Rodovias do Sistema Rodoviário Federal. o trecho rodoviário que especifica. sob designação BR-438. localizado no Estado de Goiás."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Marconi Perillo"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PSDB
_proposicao_autor1_txtSiglaUF,GO
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"28/1/2009 12:43:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Viação e Transportes e Constituição e Justiça e de Cidadania (Art. 54 RICD).Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade"
_proposicao_situacao_id,924
_proposicao_situacao_descricao,"Pronta para Pauta"
_proposicao_situacao_orgao_codOrgaoEstado,2003
_proposicao_situacao_orgao_siglaOrgaoEstado,CCJC
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,421867
_proposicao_nome,"PL 4560/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4560
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2008 11:40:00"
_proposicao_txtEmenta,"Autoriza o Poder Executivo a criar a Escola Técnica Federal de Espigão do Oeste. no Estado de Rondônia."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Expedito Júnior"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PR
_proposicao_autor1_txtSiglaUF,RO
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"15/9/2009 15:12:00"
_proposicao_ultimoDespacho_txtDespacho,"Em razão de evidente erro material. revejo o despacho aposto ao PL nº 4.560/2008. para determinar a exclusão da CSSF e inclusão da CTASP. esclarecendo que. em eventual apreciação da proposta pelo Plenário. para efeitos do art. 191. do RICD. a CEC se pronuncia como comissão de maior mérito. Esclareço ainda que o projeto tramitará em regime de Prioridade.Às Comissões de Educação e Cultura; Trabalho. de Administração e Serviço Público; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD).Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade"
_proposicao_situacao_id,
_proposicao_situacao_descricao,
_proposicao_situacao_orgao_codOrgaoEstado,
_proposicao_situacao_orgao_siglaOrgaoEstado,
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,0
_proposicao_id,421864
_proposicao_nome,"PL 4559/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4559
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2008 11:30:00"
_proposicao_txtEmenta,"Obriga os fabricantes e os comerciantes de equipamentos de escuta e monitoramento telefônico a comunicar ao Departamento de Polícia Federal os dados cadastrais dos adquirentes."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Romeu Tuma"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PTB
_proposicao_autor1_txtSiglaUF,SP
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"22/12/2008 09:54:24"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-4047/2008.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade"
_proposicao_situacao_id,925
_proposicao_situacao_descricao,"Tramitando em Conjunto"
_proposicao_situacao_orgao_codOrgaoEstado,186
_proposicao_situacao_orgao_siglaOrgaoEstado,CCP
_proposicao_situacao_principal_codProposicaoPrincipal,410928
_proposicao_situacao_principal_proposicaoPrincipal,"PL 4047/2008"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,421863
_proposicao_nome,"PL 4558/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4558
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2008 11:26:00"
_proposicao_txtEmenta,"Institui a ""Semana Nacional da Visão e da Audição""."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Alvaro Dias"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PSDB
_proposicao_autor1_txtSiglaUF,PR
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"22/12/2008 09:53:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Educação e Cultura e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24. IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade"
_proposicao_situacao_id,939
_proposicao_situacao_descricao,"Aguardando Apreciação do Veto"
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,421861
_proposicao_nome,"PL 4557/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4557
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2008 11:18:00"
_proposicao_txtEmenta,"Altera o art. 39 da Lei nº 8.078. de 11 de setembro de 1990. que 'dispõe sobre a proteção do consumidor e dá outras providências'. para classificar como prática abusiva a disponibilidade de crédito por meio de remessa ao consumidor de cartão de crédito não solicitado""."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Pedro Simon"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PMDB
_proposicao_autor1_txtSiglaUF,RS
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"28/1/2009 12:43:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Defesa do Consumidor; Finanças e Tributação (Mérito e Art. 54. RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24. II. Apense a este :PL-219/2007.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade"
_proposicao_situacao_id,915
_proposicao_situacao_descricao,"Aguardando Parecer"
_proposicao_situacao_orgao_codOrgaoEstado,2010
_proposicao_situacao_orgao_siglaOrgaoEstado,CFT
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,421860
_proposicao_nome,"PL 4556/2008"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,4556
_proposicao_ano,2008
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2008 11:11:00"
_proposicao_txtEmenta,"Autoriza o Poder Executivo a criar a Agência Nacional de Proteção à Criança e ao Adolescente."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Cristovam Buarque"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PDT
_proposicao_autor1_txtSiglaUF,DF
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,28/1/2009
