_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Patricia Saboya"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PDT
_proposicao_autor1_txtSiglaUF,CE
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,13/2/2012
_proposicao_ultimoDespacho_txtDespacho,"Defiro os Requerimentos ns. 3.395. 3.396 e 3.399. todos de 2011. nos termos do art. 142. caput e parágrafo único. c.c. o art. 143. inciso II. alínea a e b. ambos do Regimento Interno da Câmara dos Deputados. Apense-se o Projeto de Lei n. 4.076. de 2001. e seus apensos. e o Projeto de Lei n. 8.048. de 2010. ao Projeto de Lei n. 7.419. de 2006. Apense-se. ainda. o Projeto de Lei n. 4.164. de 2004. e seu apenso. ao Projeto de Lei n. 4.076. de 2001.Em consequência distribua-se o Projeto de Lei n. 7.419. de 2006. às Comissões de Seguridade Social e Família. Defesa do Consumidor. Finanças e Tributação (art. 54) e Constituição e Justiça e de Cidadania (art. 54). Esclareço. por oportuno. que a matéria deverá ser encaminhada à Comissão de Finanças e Tributação por já haver sido apreciada nas duas primeiras Comissões.Publique-se. Oficie-se.[ATUALIZAÇÃO DO DESPACHO DO PL 7.419/2006: Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade. CSSF. CDC. CFT (art. 54 RICD) e CCJC (art. 54 RICD)]."
_proposicao_situacao_id,925
_proposicao_situacao_descricao,"Tramitando em Conjunto"
_proposicao_situacao_orgao_codOrgaoEstado,2003
_proposicao_situacao_orgao_siglaOrgaoEstado,CCJC
_proposicao_situacao_principal_codProposicaoPrincipal,332450
_proposicao_situacao_principal_proposicaoPrincipal,"PL 7419/2006"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,490276
_proposicao_nome,"PL 8047/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8047
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"23/12/2010 11:37:00"
_proposicao_txtEmenta,"Regula o exercício da profissão de barista."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Gerson Camata"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PMDB
_proposicao_autor1_txtSiglaUF,ES
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"5/1/2011 14:29:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Trabalho. de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Art. 54 RICD).Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade"
_proposicao_situacao_id,907
_proposicao_situacao_descricao,"Aguardando Designação de Relator"
_proposicao_situacao_orgao_codOrgaoEstado,2003
_proposicao_situacao_orgao_siglaOrgaoEstado,CCJC
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,490267
_proposicao_nome,"PL 8046/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8046
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"22/12/2010 17:01:00"
_proposicao_txtEmenta,"Código de Processo Civil."
_proposicao_txtExplicacaoEmenta,"Revoga a Lei  nº 5.869. de 1973."
_proposicao_regime_codRegime,18
_proposicao_regime_txtRegime,Especial
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Senado Federal - José Sarney"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PMDB
_proposicao_autor1_txtSiglaUF,AP
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"26/3/2014 13:22:00"
_proposicao_ultimoDespacho_txtDespacho,"DECISÃO DA PRESIDÊNCIA: Considerando que o PL 8046. de 2010. “Código de Processo Civil”. oriundo do Senado Federal. foi recebido. tramitou na Câmara dos Deputados. na forma do Capítulo III do RICD. e foi. nos termos dos arts. 142 e 143 do diploma doméstico. apensado ao PL 6025. DE 2005. também do Senado Federal. que “Altera o art. 666 da Lei n. 5.869. de 11 de janeiro de 1973 - Código de Processo Civil. para dispor acerca da penhora sobre máquinas. instrumentos e implementos agrícolas”; eConsiderando que a apresentação de emendas. pareceres. substitutivo e da emenda aglutinativa substitutiva global. no âmbito da Comissão e do Plenário. teve como principal referência o Projeto de Lei n. 8046. de 2010. ResolvoSubmeter a aprovação da redação final ao Plenário. tendo por referência o PL 8046. de 2010. e encaminhar. desta forma. ao Senado Federal. os autógrafos que consubstanciam a matéria aprovada pela Câmara dos Deputados."
_proposicao_situacao_id,1140
_proposicao_situacao_descricao,"Transformado em Norma Jurídica"
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,490263
_proposicao_nome,"PL 8045/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8045
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"22/12/2010 16:12:00"
_proposicao_txtEmenta,"Código de Processo Penal."
_proposicao_txtExplicacaoEmenta,"Revoga o Decreto-lei nº 3.689. de 1941.Altera os Decretos-lei nº 2.848. de 1940; 1.002. de 1969; as Leis nº 4.898. de 1965. 7.210. de 1984; 8.038. de 1990; 9.099. de 1995; 9.279. de 1996; 9.609. de 1998; 11.340. de 2006; 11.343. de 2006."
_proposicao_regime_codRegime,18
_proposicao_regime_txtRegime,Especial
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Senado Federal - José Sarney"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PMDB
_proposicao_autor1_txtSiglaUF,AP
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"5/1/2011 10:44:00"
_proposicao_ultimoDespacho_txtDespacho,"Trata-se de projeto de código. sendo aplicáveis as regras constantes do art. 205 e seguintes do RICD. Em conseqüência. dê-se ciência ao Plenário. inclua-se na Ordem do Dia. publique-se e distribua-se em avulsos. Constitua-se Comissão Especial para emitir parecer sobre o projeto e as emendas.Apense-se a este o PL 7.987/10. nos termos do art. 143. II. “a” do Regimento Interno.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial"
_proposicao_situacao_id,901
_proposicao_situacao_descricao,"Aguardando Constituição de Comissão Temporária"
_proposicao_situacao_orgao_codOrgaoEstado,100068
_proposicao_situacao_orgao_siglaOrgaoEstado,SERCO(SGM)
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,490260
_proposicao_nome,"PL 8044/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8044
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"22/12/2010 15:21:00"
_proposicao_txtEmenta,"Institui a Política Nacional de Medicamentos."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Papaléo Paes"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PSDB
_proposicao_autor1_txtSiglaUF,AM
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"5/1/2011 18:32:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD)Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade"
_proposicao_situacao_id,907
_proposicao_situacao_descricao,"Aguardando Designação de Relator"
_proposicao_situacao_orgao_codOrgaoEstado,2014
_proposicao_situacao_orgao_siglaOrgaoEstado,CSSF
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,490259
_proposicao_nome,"PL 8043/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8043
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"22/12/2010 15:00:00"
_proposicao_txtEmenta,"Autoriza o Poder Executivo a criar o Programa Nacional de Educação Infantil para a Expansão da Rede Física (Pronei). dispõe sobre financiamento para construir e equipar unidades de educação infantil. altera as Leis nº 8.036. de 11 de maio de 1990. e nº 11.494. de 20 de junho de 2007. e dá outras providências."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Patricia Saboya"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PDT
_proposicao_autor1_txtSiglaUF,CE
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"5/1/2011 14:29:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Seguridade Social e Família; Educação e Cultura; Finanças e Tributação (Mérito e Art. 54. RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD).Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade"
_proposicao_situacao_id,924
_proposicao_situacao_descricao,"Pronta para Pauta"
_proposicao_situacao_orgao_codOrgaoEstado,2010
_proposicao_situacao_orgao_siglaOrgaoEstado,CFT
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,490231
_proposicao_nome,"PL 8042/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8042
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"21/12/2010 19:31:14"
_proposicao_txtEmenta,"Dispõe sobre a autoria do crime de abandono intelectual."
_proposicao_txtExplicacaoEmenta,"Estende a autoria do crime de abandono intelectual a todos aqueles que tenham crianças ou adolescentes sob guarda ou tutela e que sem justa causa deixam de prover sua instrução. Altera o Decreto-lei nº 2.848. de 1940."
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Jovair Arantes"
_proposicao_autor1_idecadastro,73666
_proposicao_autor1_codPartido,136
_proposicao_autor1_txtSiglaPartido,PTB
_proposicao_autor1_txtSiglaUF,GO
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"6/1/2011 17:43:00"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-1256/2007.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária"
_proposicao_situacao_id,925
_proposicao_situacao_descricao,"Tramitando em Conjunto"
_proposicao_situacao_orgao_codOrgaoEstado,537374
_proposicao_situacao_orgao_siglaOrgaoEstado,PL742006
_proposicao_situacao_principal_codProposicaoPrincipal,354252
_proposicao_situacao_principal_proposicaoPrincipal,"PL 1256/2007"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,490190
_proposicao_nome,"PL 8041/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8041
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"21/12/2010 16:58:12"
_proposicao_txtEmenta,"Institui o Dia Nacional da Mobilização Social pela Educação."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,99
_proposicao_regime_txtRegime,.
_proposicao_apreciacao_id,99
_proposicao_apreciacao_txtApreciacao,.
_proposicao_autor1_txtNomeAutor,"Guilherme Campos"
_proposicao_autor1_idecadastro,141447
_proposicao_autor1_codPartido,202
_proposicao_autor1_txtSiglaPartido,DEM
_proposicao_autor1_txtSiglaUF,SP
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"28/1/2011 16:29:00"
_proposicao_ultimoDespacho_txtDespacho,"Devolva-se a proposição. por contrariar o disposto no art. 4º da Lei 12.345/10. combinado com o art. 137. §1º. inciso I. do Regimento Interno da Câmara dos Deputados. Oficie-se ao Autor e. após. publique-se."
_proposicao_situacao_id,1120
_proposicao_situacao_descricao,.
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,Diversos
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,2
_proposicao_id,490187
_proposicao_nome,"PL 8040/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8040
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"21/12/2010 16:55:42"
_proposicao_txtEmenta,"Altera a Lei nº 9.504. de 30 de setembro de 1997; para proibir a contratação de cabos eleitorais mediante remuneração."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Arnaldo Madeira"
_proposicao_autor1_idecadastro,73993
_proposicao_autor1_codPartido,128
_proposicao_autor1_txtSiglaPartido,PSDB
_proposicao_autor1_txtSiglaUF,SP
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"6/1/2011 17:43:00"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-6775/2006.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade"
_proposicao_situacao_id,925
_proposicao_situacao_descricao,"Tramitando em Conjunto"
_proposicao_situacao_orgao_codOrgaoEstado,2003
_proposicao_situacao_orgao_siglaOrgaoEstado,CCJC
_proposicao_situacao_principal_codProposicaoPrincipal,318030
_proposicao_situacao_principal_proposicaoPrincipal,"PL 6775/2006"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,490172
_proposicao_nome,"PL 8039/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8039
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"21/12/2010 15:53:00"
_proposicao_txtEmenta,"Altera a Lei nº 7.347. de 24 de julho de 1985. para disciplinar a ação civil pública de responsabilidade educacional. e dá outras providências."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Poder Executivo"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,
_proposicao_autor1_txtSiglaUF,
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"14/3/2011 10:31:00"
_proposicao_ultimoDespacho_txtDespacho,"[NOVO DESPACHO ao Projeto de Lei nº 8.039/2010: Apense-se ao PL 247/2007. Apreciação: Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade]"
_proposicao_situacao_id,925
_proposicao_situacao_descricao,"Tramitando em Conjunto"
_proposicao_situacao_orgao_codOrgaoEstado,537374
_proposicao_situacao_orgao_siglaOrgaoEstado,PL742006
_proposicao_situacao_principal_codProposicaoPrincipal,342857
_proposicao_situacao_principal_proposicaoPrincipal,"PL 247/2007"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,490170
_proposicao_nome,"PL 8038/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8038
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"21/12/2010 15:41:57"
_proposicao_txtEmenta,"Altera o Decreto-lei nº 1.593. de 21 de dezembro de 1977. a legislação do Imposto sobre Produtos Industrializados - IPI sobre os produtos classificados no código 2402.20.00 da TIPI. a Lei nº 9.532. de 10 de dezembro de 1997. a Lei nº 9.782. de 26 de janeiro de 1999. a Medida Provisória nº 2.158-35. de 24 de agosto de 2001. a Lei nº 10.637. de 30 de dezembro de 2002 e dá outras providências."
_proposicao_txtExplicacaoEmenta,"Altera a legislação para o setor de fabricação de cigarros no território brasileiro."
_proposicao_regime_codRegime,14
_proposicao_regime_txtRegime,Ordinária
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"João Dado"
_proposicao_autor1_idecadastro,73682
_proposicao_autor1_codPartido,104
_proposicao_autor1_txtSiglaPartido,PDT
_proposicao_autor1_txtSiglaUF,SP
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"6/1/2011 17:43:00"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-6400/2009.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária"
_proposicao_situacao_id,923
_proposicao_situacao_descricao,Arquivada
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,459437
_proposicao_situacao_principal_proposicaoPrincipal,"PL 6400/2009"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,490164
_proposicao_nome,"PL 8037/2010"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8037
_proposicao_ano,2010
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"21/12/2010 15:20:15"
