_proposicao_id,_proposicao_nome,_proposicao_tipoProposicao_id,_proposicao_tipoProposicao_sigla,_proposicao_tipoProposicao_nome,_proposicao_numero,_proposicao_ano,_proposicao_orgaoNumerador_id,_proposicao_orgaoNumerador_sigla,_proposicao_orgaoNumerador_nome,_proposicao_datApresentacao,_proposicao_txtEmenta,_proposicao_txtExplicacaoEmenta,_proposicao_regime_codRegime,_proposicao_regime_txtRegime,_proposicao_apreciacao_id,_proposicao_apreciacao_txtApreciacao,_proposicao_autor1_txtNomeAutor,_proposicao_autor1_idecadastro,_proposicao_autor1_codPartido,_proposicao_autor1_txtSiglaPartido,_proposicao_autor1_txtSiglaUF,_proposicao_qtdAutores,_proposicao_ultimoDespacho_datDespacho,_proposicao_ultimoDespacho_txtDespacho,_proposicao_situacao_id,_proposicao_situacao_descricao,_proposicao_situacao_orgao_codOrgaoEstado,_proposicao_situacao_orgao_siglaOrgaoEstado,_proposicao_situacao_principal_codProposicaoPrincipal,_proposicao_situacao_principal_proposicaoPrincipal,_proposicao_indGenero,_proposicao_qtdOrgaosComEstado
2018291,PL 3331/2015,139,PL,Projeto de Lei,3331,2015,180,PLEN,PLENÁRIO,15/10/2015 19:05:00,Acrescenta art. 89-A à Lei nº 9.504. de 30 de setembro de 1997 (Lei das Eleições). para dispor sobre a propaganda eleitoral gratuita no rádio e na televisão nas eleições de 2016.,,99,.,Senado Federal - Romário,PSB,RJ,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018290,PL 3330/2015,139,PL,Projeto de Lei,3330,2015,180,PLEN,PLENÁRIO,15/10/2015 19:01:00,Altera o § 3º do art. 98 da Lei nº 8.112. de 11 de dezembro de 1990. para estender o direito a horário especial ao servidor público federal que tenha cônjuge. filho ou dependente com deficiência de qualquer natureza e para revogar a exigência de compensação de horário.,,99,.,Senado Federal - Romário,PSB,RJ,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018288,PL 3329/2015,139,PL,Projeto de Lei,3329,2015,180,PLEN,PLENÁRIO,15/10/2015 18:56:00,Institui a Política Nacional de Tecnologia Social.,,99,.,Senado Federal - Rodrigo Rollemberg,PSB,DF,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018287,PL 3328/2015,139,PL,Projeto de Lei,3328,2015,180,PLEN,PLENÁRIO,15/10/2015 18:52:00,Institui o Fundo de Financiamento para Micro. Pequenas e Médias Empresas (FFMPME).,,99,.,Senado Federal - Paulo Paim,PT,RS,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018273,PL 3327/2015,139,PL,Projeto de Lei,3327,2015,180,PLEN,PLENÁRIO,15/10/2015 17:52:02,Dispõe sobre a obrigatoriedade de os postos de combustíveis instalarem filtro nas bombas de abastecimento e proíbe o preenchimento do tanque do veículo após o acionamento automático da trava de segurança da bomba de abastecimento.,,99,.,Giovani Cherini,160673,104,PDT,RS,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018265,PL 3326/2015,139,PL,Projeto de Lei,3326,2015,180,PLEN,PLENÁRIO,15/10/2015 17:13:29,Estabelece critérios para a definição de deficiência auditiva aplicável aos candidatos que concorrem às vagas reservadas para pessoas com deficiência em concursos públicos.,,99,.,Vicentinho Júnior,137070,125,PSB,TO,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018203,PL 3325/2015,139,PL,Projeto de Lei,3325,2015,180,PLEN,PLENÁRIO,15/10/2015 15:54:43,Altera a Lei nº 4.829. de 5 de novembro de 1965. para vedar a concessão de crédito rural àqueles que tenham sido condenados pelos crimes de abigeato. furto. roubo. receptação ou falsificação de insumos e produtos agrícolas,,99,.,Jerônimo Goergen,160570,115,PP,RS,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018147,PL 3324/2015,139,PL,Projeto de Lei,3324,2015,180,PLEN,PLENÁRIO,15/10/2015 14:37:26,Torna obrigatória a disponibilização de intérpretes de Língua Brasileira de Sinais - Libras em hospitais de grande porte.,,99,.,Marcos Abrão,178880,118,PPS,GO,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018144,PL 3323/2015,139,PL,Projeto de Lei,3323,2015,180,PLEN,PLENÁRIO,15/10/2015 14:33:41,Dispõe sobre a liberdade de locomoção em atenção ao direito fundamental a vida dos portadores de diabetes mellitus tipo 1 em espaços públicos e privados. portando alimentos. aparelhos e insumos para automonitorização.,,99,.,Ezequiel Teixeira,178941,224,SD,RJ,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018137,PL 3322/2015,139,PL,Projeto de Lei,3322,2015,180,PLEN,PLENÁRIO,15/10/2015 14:27:46,Altera a Lei nº 9.394. de 20 de dezembro de 1996. lei que estabelece as diretrizes e bases da educação nacional. para que seja integrada nas grades curriculares das redes de educação do país o tema da educação e prevenção contra o alcoolismo e uso indevido de substâncias que determinem dependência física ou psíquica.,,99,.,Marcelo Aro,146788,109,PHS,MG,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018136,PL 3321/2015,139,PL,Projeto de Lei,3321,2015,180,PLEN,PLENÁRIO,15/10/2015 14:27:15,Altera a Lei nº 9.394. de 20 de dezembro de 1996. que estabelece as diretrizes e bases da educação nacional. para que seja integrada nas grades curriculares das redes de educação e ensino do país a disciplina Ética e Cidadania.,,99,.,Marcelo Aro,146788,109,PHS,MG,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018133,PL 3320/2015,139,PL,Projeto de Lei,3320,2015,180,PLEN,PLENÁRIO,15/10/2015 14:26:42,Altera a Lei nº 7.853. de 24 de outubro de 1989. para dispor sobre o atendimento a pessoas com deficiência auditiva por órgãos e entidades da administração pública.,,99,.,Marcelo Aro,146788,109,PHS,MG,1,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018129,PL 3319/2015,139,PL,Projeto de Lei,3319,2015,180,PLEN,PLENÁRIO,15/10/2015 14:21:57,Dispõe sobre dedutibilidade na apuração do Imposto de Renda de pessoas físicas e jurídicas de incentivos às ações relacionadas ao Estatuto da Juventude,Altera as Leis nº 9.250. de 1995; 9.532. de 1997 e 9.249. de 1995.,99,.,Raimundo Gomes de Matos,74216,128,PSDB,CE,1,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
2018102,PL 3318/2015,139,PL,Projeto de Lei,3318,2015,180,PLEN,PLENÁRIO,15/10/2015 13:38:52,Determina como início da prescrição do crime de subtração de criança ou adolescente a data em que o fato se tornou conhecido.,Altera o Decreto-lei nº 2.848. de 1940.,99,.,Vinicius Carvalho,141555,199,PRB,SP,1,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,100001,SECAP(SGM),0,o
